text,preprocessed_text,sentiment,confidence,favorite_count,created_at,location,username,source_dataset
@kegblgnunfaedh Kalau mau perang berakhir boikot produk pro Israel kek Danone Aqua lah @kegblgnunfaedh kurang cek fakta kah kalau Aqua udah di kuasai Danone ? https://t.co/tPiUh4MEct,kalau mau perang berakhir boikot produk pro israel kek danone aqua lah kurang cek fakta kah kalau aqua udah di kuasai danone,positive,0.9982587695121765,0,Sun Nov 03 05:44:05 +0000 2024,,PutraSanja41702,uploaded_data
@Rizieq_Sangean Si tolol israel.pesek sok2an bela israel wkwkwkw peseka bayaran tolol wkwkw apa urusan lo sm keluarga orang blog wkwwk hak si ibu mengajarkan anak nya yg baik blog lo kl mau bela israel bela aja blig tp jng nyudutin orang yg mau boikot israel tolol gtagis tp jnv lo borong,si tolol israel pesek sok2an bela israel wkwkwkw peseka bayaran tolol wkwkw apa urusan lo sm keluarga orang blog wkwwk hak si ibu mengajarkan anak nya yg baik blog lo kl mau bela israel bela aja blig tp jng nyudutin orang yg mau boikot israel tolol gtagis tp jnv lo borong,positive,0.9991922974586487,0,Sun Nov 03 05:33:44 +0000 2024,,YuliantoRobby,uploaded_data
@nct_menfess Seneng bgt kalo lihat ndun lagi shoping Kalo gw ketemu ndun minta traktir pradong bisa kali ya ,seneng bgt kalo lihat ndun lagi shoping kalo gw ketemu ndun minta traktir pradong bisa kali ya,negative,0.5466979742050171,0,Sun Nov 03 05:23:43 +0000 2024,,theycallme_gaez,uploaded_data
@tanyakanrl Ada yang bisa dititipin menfess gaa? Nitip dong,ada yang bisa dititipin menfess gaa nitip dong,neutral,0.7397251725196838,1,Sun Nov 03 05:17:35 +0000 2024,,theycallme_gaez,uploaded_data
@Andi__Rahman harus hati kaya produk Israel macam aqua ini dia berlindung dalam agama agar masyarakat gk memboikot nya jangan sampe terkecoh dan lanjutkan boikot produk seperti aqua ini,harus hati kaya produk israel macam aqua ini dia berlindung dalam agama agar masyarakat gk memboikot nya jangan sampe terkecoh dan lanjutkan boikot produk seperti aqua ini,positive,0.9975622892379761,0,Sun Nov 03 05:08:46 +0000 2024,,rayyantutu,uploaded_data
@Andi__Rahman Boikot aja gak sih sudah keliatan jelas banget indikasinya terhadap israel mau mengelak apa lg si aqua,boikot aja gak sih sudah keliatan jelas banget indikasinya terhadap israel mau mengelak apa lg si aqua,positive,0.9944052696228027,0,Sun Nov 03 05:03:43 +0000 2024,,fatimahzaraho,uploaded_data
@sehatAQUA Boikot bisa jadi langkah sederhana yg kita ambil utk melawan ketidakadilan dan penindasan yg dilakukan Israel. Dgn tidak mendukung perusahaan tak jujur pada nilai2 kita bisa berkontribusi melemahkan entitas yg hanya ambil untung tanpa rasa peduli pada penderitaan di Palestina. https://t.co/9aCrcSMk6M,boikot bisa jadi langkah sederhana yg kita ambil utk melawan ketidakadilan dan penindasan yg dilakukan israel dgn tidak mendukung perusahaan tak jujur pada nilai2 kita bisa berkontribusi melemahkan entitas yg hanya ambil untung tanpa rasa peduli pada penderitaan di palestina,positive,0.9867738485336304,4,Sun Nov 03 04:35:23 +0000 2024,,Andi__Rahman,uploaded_data
@thinkhub_ Mereka bingung apa yg harus di boikot. Paling misu2 aja sama bilang: Kan ngaruh boikot tuh sambil kasih berita kfc di malaysia tutup mcd sepi starbuck ga ada yg beli. Tp israel tetap pantang mundur sampai saat ini.,mereka bingung apa yg harus di boikot paling misu2 aja sama bilang kan ngaruh boikot tuh sambil kasih berita kfc di malaysia tutup mcd sepi starbuck ga ada yg beli tp israel tetap pantang mundur sampai saat ini,positive,0.9986473917961121,4,Sun Nov 03 04:06:44 +0000 2024,Rainbow bridge,roarrrgh,uploaded_data
@Naz_lira Sebenarnya yang pasang dan yg gak mau makan bisa jadi sama2 rasis (or at least kemakan narasi rasisme). Boikot produk israel aja perasaan pada gak segitunya ini ke bangsa sendiri bisa tega cuma gegara persaingan bisnis (yg aslinya nguntungin konsumen juga).,sebenarnya yang pasang dan yg gak mau makan bisa jadi sama2 rasis or at least kemakan narasi rasisme boikot produk israel aja perasaan pada gak segitunya ini ke bangsa sendiri bisa tega cuma gegara persaingan bisnis yg aslinya nguntungin konsumen juga,positive,0.9994959831237793,0,Sun Nov 03 03:42:55 +0000 2024,Jakarta,fanji_eM,uploaded_data
@Not_Ur_Bro @XC1R3NG Boikot pizza hut karena israel Boikot pizza hut karena yg bikin bukan org italia ,boikot pizza hut karena israel boikot pizza hut karena yg bikin bukan org italia,positive,0.9832375049591064,1,Sun Nov 03 00:36:13 +0000 2024,,jeff23greenwood,uploaded_data
@anu318725175311 @Narasi_winda yg diembargo itu Iran. Lihat pesawatnya tua2. Israel masih bebas. Diam2 senjata dipasok tp ke media bilang boikot,yg diembargo itu iran lihat pesawatnya tua2 israel masih bebas diam2 senjata dipasok tp ke media bilang boikot,positive,0.9987951517105103,1,Sun Nov 03 00:35:29 +0000 2024,,Lentos552741,uploaded_data
@MariaAlcaff @RagilSemar Lah ente msh main X yg punya ellon musk yg nyumbang ke israel dana bsr dlm perang ni Blm lg hp komputer dll gmn si boikot nanggung yg kaffah kalo mo boikot Saran sy jgn pake google pake baidu aja made in china n hp huawei,lah ente msh main x yg punya ellon musk yg nyumbang ke israel dana bsr dlm perang ni blm lg hp komputer dll gmn si boikot nanggung yg kaffah kalo mo boikot saran sy jgn pake google pake baidu aja made in china n hp huawei,positive,0.9897192716598511,0,Sun Nov 03 00:05:14 +0000 2024,"Jakarta Utara, DKI Jakarta",rendyandrew,uploaded_data
Orang indo susah. Tadi aja w lewat sbux masih rame cok W paham lah boikot tu susah tp macem sbux mcd ini udah jelas2 ngasih dukungan ke israel masa kaga sampe logika lu??? Jgn jauh2 hati nurani lu kaga kegerak gt???,orang indo susah tadi aja w lewat sbux masih rame cok w paham lah boikot tu susah tp macem sbux mcd ini udah jelas2 ngasih dukungan ke israel masa kaga sampe logika lu jgn jauh2 hati nurani lu kaga kegerak gt,positive,0.9984341263771057,2,Sat Nov 02 17:11:09 +0000 2024,,setdah_bank,uploaded_data
@nct_menfess Yah elah bang gw baru seneng hari ini birthday masa lu tinggal wamil sih ,yah elah bang gw baru seneng hari ini birthday masa lu tinggal wamil sih,negative,0.97381591796875,0,Sat Nov 02 12:53:02 +0000 2024,,theycallme_gaez,uploaded_data
aku gak suka interact dgn akun centang biru (kecuali isi twtnya substantif). I don't want them to get money from me and that teknologi dibalik x yg makin menjegal dan kapitalis it nya orang israel. No it's different from boikot it's called as Al wala wal bara (kecondongan).,aku gak suka interact dgn akun centang biru kecuali isi twtnya substantif i don t want them to get money from me and that teknologi dibalik x yg makin menjegal dan kapitalis it nya orang israel no it s different from boikot it s called as al wala wal bara kecondongan,positive,0.9990979433059692,8,Sat Nov 02 12:48:10 +0000 2024,최 종호 마음속❣️,JonghoJoestarr,uploaded_data
@RagilSemar Lanjut boikot Anjing kaum monyet israel,lanjut boikot anjing kaum monyet israel,positive,0.9967984557151794,1,Sat Nov 02 11:55:26 +0000 2024,,ammy13allstar,uploaded_data
Bubble gum body wash mia azhar tu wangi nk mammmmps. Sila boikot BBW dann ganti dengan body wash tu plishhhhh #boikotisrael,bubble gum body wash mia azhar tu wangi nk mammmmps sila boikot bbw dann ganti dengan body wash tu plishhhhh boikotisrael,positive,0.96401447057724,1,Sat Nov 02 10:08:17 +0000 2024,,ttttteeeeeyyyyy,uploaded_data
@frjenojaem Kak ini sealed nggaa?? Kalo iya mau dong,kak ini sealed nggaa kalo iya mau dong,positive,0.9942426085472107,0,Sat Nov 02 08:54:55 +0000 2024,,theycallme_gaez,uploaded_data
dunia internasional seolah membiarkan kenapa israel bisa sebebas itu dsb. Alhamdulillah dia bertanya karna dia ingin tau duduk permasalahan ingin peduli. Dijelaskan lah sependek pengetahuan kita diberi pemahaman dan gambaran. Berusaha menjelaskan kenapa boikot itu penting,dunia internasional seolah membiarkan kenapa israel bisa sebebas itu dsb alhamdulillah dia bertanya karna dia ingin tau duduk permasalahan ingin peduli dijelaskan lah sependek pengetahuan kita diberi pemahaman dan gambaran berusaha menjelaskan kenapa boikot itu penting,positive,0.9186570048332214,0,Fri Nov 01 15:32:39 +0000 2024,Indonesia,SyarifahLiaa,uploaded_data
Dan Aku memberi tempoh kepada mereka; sesungguhnya rancangan balasanKu amatlah teguh. Quran (7:183) #FreePalestine #Antizionism #GazaGenocide #TaufanAlAqsa #AlAqsaStorm #Rafah #Boikotisrael #Yemen #GazaGenocide #columbiauniversity #PrayforLebanon https://t.co/KH75iak7d7,dan aku memberi tempoh kepada mereka sesungguhnya rancangan balasanku amatlah teguh quran 7 183 freepalestine antizionism gazagenocide taufanalaqsa alaqsastorm rafah boikotisrael yemen gazagenocide columbiauniversity prayforlebanon,neutral,0.9722079634666443,1,Fri Nov 01 14:45:19 +0000 2024,,radhirazak_,uploaded_data
BOIKOT PRODUK2 ISRAEL AJA BISA MASAK BOIKOT RUMAH MAKAN MASAKAN PADANG GAK BISA MASBRO,boikot produk2 israel aja bisa masak boikot rumah makan masakan padang gak bisa masbro,positive,0.989321231842041,2,Fri Nov 01 14:23:36 +0000 2024,"Tambaksari, Indonesia",wah121519_wahyu,uploaded_data
Kalau dibilang judi online terafiliasi dengan israel jadi pada berhenti main judol gak ya.. pd boikot aplikasinya gak.. ,kalau dibilang judi online terafiliasi dengan israel jadi pada berhenti main judol gak ya pd boikot aplikasinya gak,positive,0.9943062663078308,0,Fri Nov 01 13:49:52 +0000 2024,Indonesia,taciiin,uploaded_data
@azraeimuhamad Khazanah juga dah invest dekat industri tenusu negara 'Farm Fresh' Please Malaysian support Farm Fresh sejak Nestle kena boikot Farm Fresh dah banyak keluarkan produk baru. Boleh support jugak barists guna susu Farm Fresh,khazanah juga dah invest dekat industri tenusu negara farm fresh please malaysian support farm fresh sejak nestle kena boikot farm fresh dah banyak keluarkan produk baru boleh support jugak barists guna susu farm fresh,neutral,0.7895112633705139,0,Fri Nov 01 12:16:46 +0000 2024,Syurga,TheLuxury16,uploaded_data
@markllyc_ OT6 pindah ke kutub sih sangking kepanasannya ,ot6 pindah ke kutub sih sangking kepanasannya,positive,0.9949020147323608,1,Fri Nov 01 11:33:22 +0000 2024,,theycallme_gaez,uploaded_data
Yang paling penting Boikot Film Disney &amp; Marvel kerana mereka yg paling besar dlm menyumbang amunisi ke penjajah Israel utk membunuh warga sipil Jangan beli tiket utk film buatan Disney di Bioskop Jangan berlangganan Disney+ Hotstar #Rame2TangkapJokowi #Rame2TangkapJokowi,yang paling penting boikot film disney amp marvel kerana mereka yg paling besar dlm menyumbang amunisi ke penjajah israel utk membunuh warga sipil jangan beli tiket utk film buatan disney di bioskop jangan berlangganan disney hotstar rame2tangkapjokowi rame2tangkapjokowi,positive,0.997289776802063,13,Fri Nov 01 11:02:00 +0000 2024,"Sabah, East Malaysia",KaixaVtuber,uploaded_data
@PapersBoy Apple yang jelas jelas wanprestasi dan pro Israel kok ga ada yang teriak teriak boikot ya?,apple yang jelas jelas wanprestasi dan pro israel kok ga ada yang teriak teriak boikot ya,positive,0.9989744424819946,1,Fri Nov 01 10:55:33 +0000 2024,Indonesia,PenagihPinjol,uploaded_data
@tanyarlfes Mirip shin ramyeon cuma ini pedes bgt anjirr Kalo sedikit lebih ga pedes enak sih ga perlu beli shin ramyeon yang harganya 2 kali lipat ,mirip shin ramyeon cuma ini pedes bgt anjirr kalo sedikit lebih ga pedes enak sih ga perlu beli shin ramyeon yang harganya 2 kali lipat,negative,0.7095717191696167,0,Fri Nov 01 10:07:29 +0000 2024,,theycallme_gaez,uploaded_data
@NCTsmtown_DREAM CU BGT INI BOCAH MANA RAMBUTNYA BIKIN TAMBAH GEMES ,cu bgt ini bocah mana rambutnya bikin tambah gemes,positive,0.9975032210350037,0,Fri Nov 01 10:06:03 +0000 2024,,theycallme_gaez,uploaded_data
kak sori bgt krn gabisa komen jd aku qrt ya saat ini boikot album itu gak berdampak APA PUN terhadap kondisi di lapangan di Gaza dan Tepi Barat. FYI Sony itu investor di KQ. The most we can do rn adalah melakukan pressure ke KQ supaya KQ push Sony utk divestasi dr Israel. https://t.co/5uy2uSWzVb,kak sori bgt krn gabisa komen jd aku qrt ya saat ini boikot album itu gak berdampak apa pun terhadap kondisi di lapangan di gaza dan tepi barat fyi sony itu investor di kq the most we can do rn adalah melakukan pressure ke kq supaya kq push sony utk divestasi dr israel,positive,0.8959500193595886,5,Fri Nov 01 09:49:48 +0000 2024,she/her,uyuwuyo,uploaded_data
@sir_amirsyarif @Candj09 Yg mesti d boikot itu produk israel bodoh.... Rmh makan minang sajiannya halal2 knpasti d boikot pea,yg mesti d boikot itu produk israel bodoh rmh makan minang sajiannya halal2 knpasti d boikot pea,positive,0.9978210926055908,0,Fri Nov 01 09:09:44 +0000 2024,,izul_bung,uploaded_data
ril anjjj semua org make kmren jg post palestine bsok hari udah pake apt apt telek kuda boikottt ajggg muak gw lagunya lewat fyp mulu #FreePalestine #boikotisrael https://t.co/tkRjG16D2n,ril anjjj semua org make kmren jg post palestine bsok hari udah pake apt apt telek kuda boikottt ajggg muak gw lagunya lewat fyp mulu freepalestine boikotisrael,positive,0.999488115310669,0,Fri Nov 01 04:21:03 +0000 2024,,chiildishgurl_,uploaded_data
@starfess gak di boikot ni nder? bukan nya coldplay dukung israel sama LGBT ya?,gak di boikot ni nder bukan nya coldplay dukung israel sama lgbt ya,positive,0.9967979788780212,0,Fri Nov 01 03:49:21 +0000 2024,,AnggryHello,uploaded_data
@striker_tunggal @NusBhisma Boikot boikot kepala bapak lo emang tuh warung nyumbang ke Israel apa sampe mau di boikot,boikot boikot kepala bapak lo emang tuh warung nyumbang ke israel apa sampe mau di boikot,positive,0.9990988969802856,1,Fri Nov 01 03:39:14 +0000 2024,,anakpaparafi,uploaded_data
@devielvina laiya boikot boikot israel sono diboikot yg uda bunuh banyak manusia la mereka bikin rugi lu pada apaan emang??? suka gaje manusia fomo ituuhhh,laiya boikot boikot israel sono diboikot yg uda bunuh banyak manusia la mereka bikin rugi lu pada apaan emang suka gaje manusia fomo ituuhhh,positive,0.9995120763778687,1,Fri Nov 01 02:22:13 +0000 2024,,ephayou,uploaded_data
Lagi mangan dhewean ning kantin FMIPA ono sing ngomongke babagan boikot produk Israel tapi sih dolanan IG ki boikot e ra fungsi Palestina ki ora digenosida ro Israel tapi kuwi perang dsb. Pendapat e dangkal banget onte po tak bantah i wae ya wkwkwk,lagi mangan dhewean ning kantin fmipa ono sing ngomongke babagan boikot produk israel tapi sih dolanan ig ki boikot e ra fungsi palestina ki ora digenosida ro israel tapi kuwi perang dsb pendapat e dangkal banget onte po tak bantah i wae ya wkwkwk,positive,0.9994696974754333,1,Fri Nov 01 01:59:20 +0000 2024,Surockarta,RhezaFG1,uploaded_data
Erdogan Boikot WEF Protes Penyelenggara Dukung Israel Yg bikin berita kurang ngopi Nampilin Photonyah gk Profesionsl #Freepalestina #JumatBerkah https://t.co/wpAFLxo782 https://t.co/yzq99bT7n8,erdogan boikot wef protes penyelenggara dukung israel yg bikin berita kurang ngopi nampilin photonyah gk profesionsl freepalestina jumatberkah,positive,0.9991576671600342,0,Fri Nov 01 01:37:49 +0000 2024,"Chigorodó, Colombia",B_dzoel,uploaded_data
@thisanitwit oh iya bener kemarin di sumrec rame bgt tapi itu dimurahin gara gara banyak yang boikot kan mereka support israel,oh iya bener kemarin di sumrec rame bgt tapi itu dimurahin gara gara banyak yang boikot kan mereka support israel,positive,0.9977061748504639,0,Fri Nov 01 01:32:02 +0000 2024,(⁠´⁠ ⁠.⁠ ⁠.̫⁠ ⁠.⁠ ⁠`⁠),josedigidaw,uploaded_data
Fak do lect fav aku ni dia jenis neutral untuk isu antara palestine and israel. Tu satu hal lagi satu dia siap cakap kalau tak boikot pun takpe sebab benda tu takkan ada effect pun. Kecewa dia mengalahkan putus cinta eh ,fak do lect fav aku ni dia jenis neutral untuk isu antara palestine and israel tu satu hal lagi satu dia siap cakap kalau tak boikot pun takpe sebab benda tu takkan ada effect pun kecewa dia mengalahkan putus cinta eh,positive,0.5760040879249573,1,Fri Nov 01 01:21:05 +0000 2024,"Johor Bahru, Johor",Susumilk19,uploaded_data
@ezash Ngelunjak sih. Lagian pd standar ganda. Boikot makanan penyokong israel tp kalo centang biru sama iphone mah pd gontok2an. Mana jelas2 iphone penyokong LGBTQ.,ngelunjak sih lagian pd standar ganda boikot makanan penyokong israel tp kalo centang biru sama iphone mah pd gontok2an mana jelas2 iphone penyokong lgbtq,positive,0.9988693594932556,0,Fri Nov 01 00:20:10 +0000 2024,,Sandr1Dian,uploaded_data
@PPQSI_ postingan terbaik dihari ini #FREEPALESTİNE #boikotisrael #real #ZionistsTerrorists,postingan terbaik dihari ini freepalesti ne boikotisrael real zioniststerrorists,positive,0.9914700388908386,1,Thu Oct 31 22:22:00 +0000 2024,Indonesia,Armawansyah21,uploaded_data
1000 Penulis dan Penerbit Sepakat Boikot Lembaga Budaya Israel https://t.co/hpTKnBXzcg,1000 penulis dan penerbit sepakat boikot lembaga budaya israel,neutral,0.9974462985992432,14,Thu Oct 31 22:12:49 +0000 2024,Indonesia,hidcom,uploaded_data
@fotodakwah @txtdoy mending cari tau lagi deh starbucks indo udh donasi ke palestine 5 miliar udah speak-up kalo ga ngasih dukungan ke israel turun ke lapangan ngasi bantuan ke rakyat palestine udah ga masuk list boikot bds.,mending cari tau lagi deh starbucks indo udh donasi ke palestine 5 miliar udah speak up kalo ga ngasih dukungan ke israel turun ke lapangan ngasi bantuan ke rakyat palestine udah ga masuk list boikot bds,positive,0.9955078363418579,2,Thu Oct 31 17:44:51 +0000 2024,,smileinyoface,uploaded_data
@idextratime Daripada boikot @ballondor mending lu boikot produk @Israel cuy @realmadrid,daripada boikot mending lu boikot produk cuy,positive,0.9957433342933655,1,Thu Oct 31 17:02:08 +0000 2024,,thenextbatutah,uploaded_data
Kalo ada yg mau bikin HT/email protes juga ayo oh ya soal boikot ini emang pribadi yang mau ikutin BDS doang juga monggo. But in case ada yg gatau S0ny music ini pernah ngeluarin statement full support ke israel (dan sejauh pengetahuanku) belum ngeluarin statement apapun lg,kalo ada yg mau bikin ht email protes juga ayo oh ya soal boikot ini emang pribadi yang mau ikutin bds doang juga monggo but in case ada yg gatau s0ny music ini pernah ngeluarin statement full support ke israel dan sejauh pengetahuanku belum ngeluarin statement apapun lg,positive,0.9902412295341492,0,Thu Oct 31 15:38:15 +0000 2024,Deja Vu Sewer,haun_teez,uploaded_data
